,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
2476,92000.0,good,Center,9,Koghbatsi St,3,Yerevan,95.0,http://www.myrealty.am/en/item/20256/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
2477,92000.0,newly repaired,Center,3,Baghramyan Ave (Kentron),2,Yerevan,63.0,http://www.myrealty.am/en/item/22536/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
2478,92000.0,newly repaired,Center,3,Baghramyan Ave (Kentron),2,Yerevan,63.0,http://www.myrealty.am/en/item/24028/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.2
2479,92000.0,newly repaired,Arabkir,9,Hambardzumyan St,3,Yerevan,106.0,http://www.myrealty.am/en/item/17919/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,6,2.8
2480,92000.0,newly repaired,Center,7,Sayat Nova Ave,1,Yerevan,54.0,http://www.myrealty.am/en/item/17676/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,2.8
2481,92000.0,good,Arabkir,7,Hambardzumyan St,3,Yerevan,105.0,http://www.myrealty.am/en/item/14053/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,6,2.8
2482,90000.0,good,Center,5,Tumanyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/36510/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
2483,90000.0,newly repaired,Arabkir,5,Hambardzumyan St,3,Yerevan,100.0,http://www.myrealty.am/en/item/35228/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
2484,90000.0,newly repaired,Avan,4,Tsarav Aghbyur St,3,Yerevan,90.0,http://www.myrealty.am/en/item/36248/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,3,3.0
2485,92000.0,good,Center,11,Koghbatsi St,3,Yerevan,94.0,http://www.myrealty.am/en/item/236/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
2486,90000.0,newly repaired,Arabkir,12,Hr.Kochar St,3,Yerevan,83.0,http://www.myrealty.am/en/item/34081/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,10,3.0
2487,90000.0,newly repaired,Arabkir,13,Mamikoniants St,3,Yerevan,85.0,http://www.myrealty.am/en/item/34808/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,12,3.0
2488,90000.0,newly repaired,Center,5,Antarayin St,2,Yerevan,55.0,http://www.myrealty.am/en/item/32660/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3.2
2489,90000.0,newly repaired,Arabkir,5,Hr.Kochar St,3,Yerevan,85.0,http://www.myrealty.am/en/item/32591/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
2490,90000.0,newly repaired,Shengavit,9,Tadevosyan St,4,Yerevan,100.0,http://www.myrealty.am/en/item/34733/4-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,3,2.8
2491,90000.0,newly repaired,Arabkir,7,Yerznkyan St,3,Yerevan,94.0,http://www.myrealty.am/en/item/32420/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,1,2.8
2492,90000.0,good,Center,5,Heratsi St,3,Yerevan,100.0,http://www.myrealty.am/en/item/32389/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
2493,90000.0,zero condition,Center,16,Tsitsernakaberd Highway,3,Yerevan,120.0,http://www.myrealty.am/en/item/31317/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3.0
2494,90000.0,good,Arabkir,14,Kalents St,4,Yerevan,106.0,http://www.myrealty.am/en/item/31217/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,12,2.8
2495,90000.0,newly repaired,Nor Norq,9,Norq 8 p,3,Yerevan,90.0,http://www.myrealty.am/en/item/30832/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,2,panel,1,2.8
2496,90000.0,good,Center,3,Vardanants St,2,Yerevan,71.0,http://www.myrealty.am/en/item/32193/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.2
2497,91000.0,newly repaired,Center,9,Amiryan St,2,Yerevan,80.0,http://www.myrealty.am/en/item/37938/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
2498,90000.0,zero condition,Arabkir,5,Kasyan St,3,Yerevan,90.0,http://www.myrealty.am/en/item/30796/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.2
2499,90000.0,newly repaired,Arabkir,9,V.Papazyan St,3,Yerevan,95.0,http://www.myrealty.am/en/item/30332/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2500,58000.0,good,Arabkir,5,Komitas Ave,2,Yerevan,58.0,http://www.myrealty.am/en/item/11071/apartment-for-sale-in-Yerevan,1,stone,4,2.8
2501,90000.0,good,Center,5,Nalbandyan St,2,Yerevan,73.0,http://www.myrealty.am/en/item/32256/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
2502,58000.0,good,Arabkir,5,Kasyan St,2,Yerevan,44.0,http://www.myrealty.am/en/item/26860/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2503,91000.0,newly repaired,Arabkir,11,V.Vagharshyan St,3,Yerevan,91.0,http://www.myrealty.am/en/item/37097/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
2504,58000.0,newly repaired,Center,4,M.Khorenatsi St,2,Yerevan,67.0,http://www.myrealty.am/en/item/36833/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
2505,58000.0,good,Qanaqer-Zeytun,5,M. Avetisyan St,4,Yerevan,90.0,http://www.myrealty.am/en/item/7223/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,5,2.8
2506,58000.0,good,Center,5,Tigran Mets Ave,2,Yerevan,63.0,http://www.myrealty.am/en/item/37138/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2507,58000.0,newly repaired,Arabkir,5,A. Khachatrian St,2,Yerevan,56.0,http://www.myrealty.am/en/item/5543/apartment-for-sale-in-Yerevan,1,stone,2,3.2
2508,58000.0,newly repaired,Davtashen,14,Davtashen 4 district,3,Yerevan,83.0,http://www.myrealty.am/en/item/5141/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,3.0
2509,58000.0,newly repaired,Arabkir,4,Kasyan St,2,Yerevan,37.0,http://www.myrealty.am/en/item/10086/apartment-for-sale-in-Yerevan,1,stone,4,2.8
2510,58000.0,good,Arabkir,5,Hr.Kochar St,2,Yerevan,60.0,http://www.myrealty.am/en/item/6626/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
2511,57000.0,good,Arabkir,9,Adonts St,3,Yerevan,84.0,http://www.myrealty.am/en/item/29397/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,6,2.8
2512,40000.0,good,Erebuni,9,Artsakh ave,3,Yerevan,73.0,http://www.myrealty.am/en/item/29453/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,panel,7,2.8
2513,57000.0,newly repaired,Malatia-Sebastia,14,Tichina str,3,Yerevan,94.0,http://www.myrealty.am/en/item/29199/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,11,2.8
2514,57000.0,newly repaired,Achapnyak,7,Norashen district,3,Yerevan,87.0,http://www.myrealty.am/en/item/33870/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,1,3.0
2515,39000.0,newly repaired,Arabkir,8,Orbeli Yeghbayrner   St,2,Yerevan,48.0,http://www.myrealty.am/en/item/29196/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,7,2.8
2516,52000.0,good,Qanaqer-Zeytun,16,Rubinyants St,3,Yerevan,90.0,http://www.myrealty.am/en/item/28763/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,16,2.8
2517,48000.0,newly repaired,Nor Norq,9,Vilnyus St,4,Yerevan,105.0,http://www.myrealty.am/en/item/28136/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,5,2.8
2518,47000.0,good,Arabkir,5,Sundukyan St,2,Yerevan,66.0,http://www.myrealty.am/en/item/26691/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,1,2.8
2519,180000.0,good,Center,9,Bryusov St,5,Yerevan,100.0,http://www.myrealty.am/en/item/33805/5-senyakanoc-bnakaran-vacharq-Yerevan-Center,4,panel,2,3.0
2520,270000.0,newly repaired,Center,16,Buzand St,4,Yerevan,135.0,http://www.myrealty.am/en/item/19122/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,7,3.2
2521,49000.0,good,Center,7,Bryusov St,3,Yerevan,58.0,http://www.myrealty.am/en/item/35713/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
2522,250000.0,good,Center,6,Abovyan St,4,Yerevan,100.0,http://www.myrealty.am/en/item/11882/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
2523,110000.0,newly repaired,Center,10,Amiryan St,3,Yerevan,87.0,http://www.myrealty.am/en/item/16498/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,10,2.8
2524,95000.0,good,Center,5,Charents St,3,Yerevan,106.0,http://www.myrealty.am/en/item/21335/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,5,2.8
2526,83000.0,newly repaired,Center,4,Paronyan St,3,Yerevan,73.0,http://www.myrealty.am/en/item/28594/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.2
2527,52000.0,newly repaired,Center,5,Tigran Mets Ave,2,Yerevan,65.0,http://www.myrealty.am/en/item/29040/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
2528,200000.0,newly repaired,Center,10,Dzorap St,4,Yerevan,130.0,http://www.myrealty.am/en/item/28870/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3.0
2529,125000.0,newly repaired,Center,9,Tumanyan St,4,Yerevan,112.0,http://www.myrealty.am/en/item/26838/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,3,2.8
2530,37000.0,newly repaired,Center,12,Arshakunyats Ave,2,Yerevan,40.0,http://www.myrealty.am/en/item/30276/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,9,2.8
2531,55000.0,good,Davtashen,9,Davtashen 2 district,4,Yerevan,92.0,http://www.myrealty.am/en/item/32531/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,9,2.8
2532,50000.0,zero condition,Center,3,Argishti St,1,Yerevan,44.0,http://www.myrealty.am/en/item/33267/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,1,2.8
2533,55000.0,good,Davtashen,9,Davtashen 4 district,3,Yerevan,94.0,http://www.myrealty.am/en/item/31099/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,panel,4,2.8
2534,55000.0,newly repaired,Malatia-Sebastia,9,Gusan Sheram St,4,Yerevan,98.0,http://www.myrealty.am/en/item/31594/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,6,2.8
2535,175000.0,newly repaired,Center,5,Charents St,3,Yerevan,98.0,http://www.myrealty.am/en/item/14312/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
2536,55000.0,good,Arabkir,9,Hr.Kochar St,3,Yerevan,64.0,http://www.myrealty.am/en/item/30659/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,8,2.8
2537,55000.0,newly repaired,Davtashen,9,Davtashen 4 district,3,Yerevan,88.0,http://www.myrealty.am/en/item/30286/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,2,2.8
2538,55000.0,newly repaired,Nor Norq,9,Moldovakan St,3,Yerevan,76.0,http://www.myrealty.am/en/item/30897/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,3,2.8
2539,55000.0,good,Avan,14,Charents disrtict,3,Yerevan,86.0,http://www.myrealty.am/en/item/6945/apartment-for-sale-in-Yerevan,1,panel,7,2.8
2540,55000.0,good,Erebuni,10,Glinkayi St,2,Yerevan,72.0,http://www.myrealty.am/en/item/5480/apartment-for-sale-in-Yerevan,1,panel,4,2.8
2541,55000.0,good,Arabkir,14,Hovsep Emin St,4,Yerevan,104.0,http://www.myrealty.am/en/item/6317/apartment-for-sale-in-Yerevan,1,panel,14,2.8
2542,54000.0,good,Arabkir,14,Gyulbenkyan St,2,Yerevan,69.0,http://www.myrealty.am/en/item/36882/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,2.8
2543,54000.0,newly repaired,Center,14,Tigran Mets Ave,2,Yerevan,42.0,http://www.myrealty.am/en/item/36546/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,13,2.8
2544,55000.0,newly repaired,Malatia-Sebastia,9,A. Babajanyan St,3,Yerevan,76.0,http://www.myrealty.am/en/item/6396/apartment-for-sale-in-Yerevan,1,panel,3,2.8
2545,32000.0,good,Center,5,Arshakunyats Ave,2,Yerevan,57.0,http://www.myrealty.am/en/item/29501/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
2546,135000.0,good,Center,6,Verin Antarayin,2,Yerevan,93.0,http://www.myrealty.am/en/item/10905/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,2.8
2547,110000.0,newly repaired,Center,9,Saryan St,3,Yerevan,75.0,http://www.myrealty.am/en/item/21505/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.6
2548,50000.0,zero condition,Malatia-Sebastia,5,Kurghinyan St,6,Yerevan,110.0,http://www.myrealty.am/en/item/30201/6-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,stone,4,2.8
2550,250000.0,newly repaired,Center,10,Yekmalyan St,3,Yerevan,119.0,http://www.myrealty.am/en/item/28515/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,3.0
2551,37000.0,good,Nor Norq,9,H. Avetisyan St,4,Yerevan,80.0,http://www.myrealty.am/en/item/24470/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,9,2.8
2552,40000.0,newly repaired,Shengavit,4,Tadevosyan St,3,Yerevan,68.0,http://www.myrealty.am/en/item/28654/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
2553,120000.0,newly repaired,Qanaqer-Zeytun,6,Davit Anhaxt St,4,Yerevan,134.0,http://www.myrealty.am/en/item/24461/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,5,2.8
2554,125000.0,good,Center,5,Saryan St,3,Yerevan,90.0,http://www.myrealty.am/en/item/29490/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
2555,55000.0,newly repaired,Arabkir,4,N. Tigranyan St,2,Yerevan,75.0,http://www.myrealty.am/en/item/34022/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2556,45000.0,good,Arabkir,2,Tbilisian hightway (Arabkir),4,Yerevan,74.0,http://www.myrealty.am/en/item/27454/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,3.2
2557,54000.0,newly repaired,Malatia-Sebastia,9,Raffi St,4,Yerevan,85.0,http://www.myrealty.am/en/item/27448/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,2,2.8
2558,55000.0,newly repaired,Center,4,Mashtots Ave,1,Yerevan,35.0,http://www.myrealty.am/en/item/27585/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
2560,55000.0,good,Qanaqer-Zeytun,5,Rubinyants St,3,Yerevan,76.0,http://www.myrealty.am/en/item/11224/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,4,2.8
2562,72500.0,newly repaired,Arabkir,6,Kievyan St,2,Yerevan,53.0,http://www.myrealty.am/en/item/1399/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2564,68000.0,good,Center,5,Tigran Mets Ave,2,Yerevan,58.0,http://www.myrealty.am/en/item/36370/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
2567,225000.0,zero condition,Center,13,Aram St,3,Yerevan,149.0,http://www.myrealty.am/en/item/17724/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,10,3.2
2568,90000.0,good,Center,5,Sarmen St,3,Yerevan,84.0,http://www.myrealty.am/en/item/19101/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
2569,260000.0,newly repaired,Center,17,Sayat Nova Ave,3,Yerevan,140.0,http://www.myrealty.am/en/item/36564/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,15,3.0
2570,72000.0,newly repaired,Davtashen,11,Mikoyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/37856/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,other,5,2.8
2571,72000.0,zero condition,Center,14,Mashtots Ave,2,Yerevan,60.0,http://www.myrealty.am/en/item/35446/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,12,3.0
2574,96000.0,zero condition,Arabkir,12,Komitas Ave,3,Yerevan,86.0,http://www.myrealty.am/en/item/2264/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,2,3.0
2575,96000.0,newly repaired,Arabkir,11,Hr.Kochar St,3,Yerevan,83.0,http://www.myrealty.am/en/item/26014/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,10,2.8
2576,50000.0,good,Qanaqer-Zeytun,6,Davit Anhaxt St,1,Yerevan,55.0,http://www.myrealty.am/en/item/24463/1-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,5,2.8
2577,45000.0,zero condition,Shengavit,3,Mayisi 9 St,6,Yerevan,133.0,http://www.myrealty.am/en/item/29803/6-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,other,2,3.0
2578,140000.0,newly repaired,Arabkir,9,Aygedzor St,3,Yerevan,147.0,http://www.myrealty.am/en/item/23707/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,panel,3,2.8
2579,110000.0,newly repaired,Davtashen,9,Davtashen 4 district,5,Yerevan,137.0,http://www.myrealty.am/en/item/29631/5-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,2,2.8
2580,32000.0,zero condition,Davtashen,3,Davtashen 4 district,3,Yerevan,60.0,http://www.myrealty.am/en/item/25680/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,stone,3,2.8
2581,88000.0,newly repaired,Qanaqer-Zeytun,10,Nersisyan St,2,Yerevan,90.0,http://www.myrealty.am/en/item/26934/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,other,5,2.8
2582,90000.0,newly repaired,Avan,10,Tsarav Aghbyur St,3,Yerevan,95.0,http://www.myrealty.am/en/item/15681/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,2,3.0
2583,90000.0,newly repaired,Arabkir,4,Komitas Ave,3,Yerevan,110.0,http://www.myrealty.am/en/item/15849/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
2584,90000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,96.0,http://www.myrealty.am/en/item/15590/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
2585,90000.0,newly repaired,Arabkir,10,Sose St,3,Yerevan,100.0,http://www.myrealty.am/en/item/14554/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,10,2.8
2586,90000.0,newly repaired,Davtashen,14,Davtashen 4 district,4,Yerevan,105.0,http://www.myrealty.am/en/item/10840/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,monolit,2,2.8
2587,90000.0,newly repaired,Qanaqer-Zeytun,6,Davit Anhaxt St,3,Yerevan,80.0,http://www.myrealty.am/en/item/13397/Apartment-for-sale-in-Yerevan,1,stone,2,3.0
2588,90000.0,newly repaired,Center,13,Nalbandyan St,2,Yerevan,48.0,http://www.myrealty.am/en/item/15099/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
2589,90000.0,zero condition,Center,10,Yekmalyan St,2,Yerevan,65.0,http://www.myrealty.am/en/item/15383/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,3.2
2590,90000.0,good,Center,5,Nalbandyan St,3,Yerevan,71.0,http://www.myrealty.am/en/item/14180/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
2591,90000.0,newly repaired,Center,14,Saryan St,3,Yerevan,60.0,http://www.myrealty.am/en/item/17077/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,7,3.0
2592,95000.0,newly repaired,Center,9,Teryan St,2,Yerevan,75.0,http://www.myrealty.am/en/item/28955/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
2593,95000.0,newly repaired,Center,9,Vardanants St,2,Yerevan,62.0,http://www.myrealty.am/en/item/17584/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
2594,58000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,57.0,http://www.myrealty.am/en/item/21956/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
2595,96000.0,good,Center,5,Tpagrichner St,3,Yerevan,80.0,http://www.myrealty.am/en/item/32114/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.0
2596,95000.0,zero condition,Center,14,Tsitsernakaberd Highway,3,Yerevan,119.0,http://www.myrealty.am/en/item/37418/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,2.8
2597,96000.0,zero condition,Center,9,Sayat Nova Ave,2,Yerevan,80.0,http://www.myrealty.am/en/item/31269/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,2.8
2598,55000.0,newly repaired,Arabkir,5,N. Zaryan St,2,Yerevan,57.0,http://www.myrealty.am/en/item/18251/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2599,55000.0,newly repaired,Qanaqer-Zeytun,9,Z. Sarkavag St,3,Yerevan,77.0,http://www.myrealty.am/en/item/15571/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,9,2.8
2600,90000.0,newly repaired,Arabkir,5,A. Avetisyan St,3,Yerevan,100.0,http://www.myrealty.am/en/item/17064/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.0
2601,55000.0,newly repaired,Center,14,Argishti St,2,Yerevan,53.0,http://www.myrealty.am/en/item/18433/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.2
2602,55000.0,newly repaired,Malatia-Sebastia,9,Gusan Sheram St,3,Yerevan,75.0,http://www.myrealty.am/en/item/17644/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,6,2.8
2603,55000.0,good,Avan,11,Avan-Arinj 1 micro,3,Yerevan,98.0,http://www.myrealty.am/en/item/28426/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,4,2.8
2604,55000.0,newly repaired,Qanaqer-Zeytun,5,Lepsus St,3,Yerevan,79.0,http://www.myrealty.am/en/item/15500/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,3,2.8
2605,55000.0,newly repaired,Center,15,Argishti St,2,Yerevan,55.0,http://www.myrealty.am/en/item/13975/Apartment-for-sale-in-Yerevan,1,monolit,14,2.8
2606,55000.0,newly repaired,Center,9,Saryan St,2,Yerevan,41.0,http://www.myrealty.am/en/item/14042/Apartment-for-sale-in-Yerevan,1,panel,7,2.8
2607,55000.0,newly repaired,Arabkir,8,Hambardzumyan St,2,Yerevan,38.0,http://www.myrealty.am/en/item/13912/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,7,3.0
2608,55000.0,good,Achapnyak,5,Margaryan St,3,Yerevan,76.0,http://www.myrealty.am/en/item/13850/Apartment-for-sale-in-Yerevan,1,stone,4,2.8
2609,55000.0,newly repaired,Arabkir,5,Hakobyan St,2,Yerevan,35.0,http://www.myrealty.am/en/item/10424/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2610,95000.0,newly repaired,Center,9,Hanrapetutyan St,3,Yerevan,92.0,http://www.myrealty.am/en/item/37679/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,1,2.8
2611,95000.0,newly repaired,Center,9,Khanjyan St,3,Yerevan,88.0,http://www.myrealty.am/en/item/37502/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,7,2.8
2612,95000.0,newly repaired,Avan,14,Tsarav Aghbyur St,4,Yerevan,125.0,http://www.myrealty.am/en/item/37196/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,10,3.0
2613,95000.0,newly repaired,Center,9,Hanrapetutyan St,3,Yerevan,92.0,http://www.myrealty.am/en/item/37405/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,1,2.8
2614,55000.0,good,Arabkir,5,A. Khachatrian St,2,Yerevan,57.0,http://www.myrealty.am/en/item/10631/Apartment-for-sale-in-Yerevan,1,stone,4,2.8
2615,95000.0,newly repaired,Center,14,Argishti St,3,Yerevan,105.0,http://www.myrealty.am/en/item/37084/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,2.8
2616,95000.0,newly repaired,Arabkir,4,N. Zaryan St,3,Yerevan,122.0,http://www.myrealty.am/en/item/36666/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,3,3.0
2617,95000.0,good,Center,4,Vardanants St,3,Yerevan,102.0,http://www.myrealty.am/en/item/36634/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
2618,95000.0,newly repaired,Center,9,Hanrapetutyan St,3,Yerevan,92.0,http://www.myrealty.am/en/item/37393/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,1,2.8
2619,95000.0,newly repaired,Center,5,Mashtots Ave,3,Yerevan,85.0,http://www.myrealty.am/en/item/33112/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,5,3.2
2620,95000.0,zero condition,Center,5,Tumanyan St,2,Yerevan,72.0,http://www.myrealty.am/en/item/48/apartment-for-sale-in-Yerevan,1,stone,2,3.2
2621,95000.0,newly repaired,Center,5,Charents St,3,Yerevan,70.0,http://www.myrealty.am/en/item/36540/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.0
2622,95000.0,zero condition,Center,5,Verin Antarayin,1,Yerevan,103.0,http://www.myrealty.am/en/item/31485/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,3,other,3,3.0
2623,95000.0,zero condition,Center,18,Tsitsernakaberd Highway,3,Yerevan,112.0,http://www.myrealty.am/en/item/34625/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,3.0
